"","Col_3.OH10_000","Col_3.OH10_005","Col_3.OH10_010","Col_3.OH10_030","Col_3.OH10_090","Col_3.OH10_180","Col_3.OH10_0001","Col_3.OH10_0051","Col_3.OH10_0101","Col_3.OH10_0301","Col_3.OH10_0901","Col_3.OH10_1801","Col_3.OH10_0002","Col_3.OH10_0052","Col_3.OH10_0102","Col_3.OH10_0302","Col_3.OH10_0902","Col_3.OH10_1802","Col_3.OH10_0003","Col_3.OH10_0103","Col_3.OH10_0303","Col_3.OH10_0903","Col_3.OH10_1803"
"41",8.10832229017325,7.83952558170468,7.94873845481362,7.61085279039527,7.35179986905777,7.01211529430637,8.01730750768856,8.18395571730492,8.1285852003745,8.22255363839693,8.1122279583497,8.3494843469901,8.00336305862992,7.86825426552058,7.88908440703548,8.18729927015515,8.27129265297938,8.21581779183248,7.9578773584898,7.98752447984881,7.83873755959925,7.93307977188042,8.12385426310587
"42",8.03398273468325,7.67878899819913,7.84109976542211,7.71735127218532,7.26752542782819,6.92657703322273,7.81116338502525,7.96241568012104,8.04654935728307,8.04494704961775,7.92008319905322,7.9824163468277,7.84854348245673,7.77611547709872,7.64635372244598,7.96693349840485,7.96102146588336,7.92948652331429,7.83082299513528,7.77695440332248,7.60986220091357,7.68156036255957,7.86441990499454
"43",8.57583938684899,8.20712916807133,8.33854487998857,8.31458729131959,7.93128476152588,7.47929963778287,8.40827078419206,8.50572771330701,8.49392456447689,8.48735234940521,8.4747031397953,8.59526472683638,8.39547743273216,8.35302584520229,8.28425179762194,8.50673873351243,8.51799287158682,8.586159395881,8.16848641712671,8.22362717580551,8.06557942728213,8.13123654969614,8.36240897761538
"44",7.94590959861314,7.59034694560259,7.76429600645052,7.65396918047874,7.37211802833778,7.10414409298756,7.80547462527083,7.95647679803675,8.01631789850338,7.9050728494987,7.86748856869913,8.04269949689768,7.80506704425846,7.79028238070351,7.73761628285791,7.88870952418203,7.986504938554,8.0242074857786,7.76599307940771,7.75747876658414,7.54115245513628,7.68156036255957,7.95226330865705
"45",6.78671695060508,6.43615036836946,6.52356230614952,6.47850964220854,5.98393628068719,5.63478960316926,6.68959926917894,6.83303173278622,6.74993119378857,6.72862861308471,6.69332366826993,6.79794041297492,6.58063913728495,6.60123011872887,6.64639051484774,6.63594655568664,6.76734312526538,6.89060912014718,6.43294009273921,6.55535689181064,6.39692965521616,6.38012253689976,6.60258789218931
"46",8.47114925291481,8.15564927036599,8.28626945278311,8.22228507387272,7.74802852443235,7.17472430983636,8.2414396898297,8.43250638324902,8.43054538469058,8.47407690034261,8.38867776918083,8.53601494565681,8.25790419346563,8.24774388722551,8.23589072592848,8.41493895737746,8.45850419506754,8.43424627059532,8.21311069759671,8.21365270303001,8.05070338147029,8.15046791162401,8.3537326422632
"47",8.39547743273216,7.98548435673379,8.16650031915502,8.04334217044163,7.82164312623997,7.27170370688737,8.18757739559147,8.33278946841794,8.28324144138541,8.48817624234569,8.41383067842106,8.49269555981586,8.2597169610215,8.07992777075829,8.01697774676229,8.36287583103184,8.45723085024355,8.44548234386221,8.13476078241863,8.146419323098,7.96831950001272,8.08240225392623,8.39117635083278
"48",6.39359075395062,5.90808293816895,6.04737217904625,6.00388706710653,5.72684774758718,5.20400668707681,6.12249280951439,6.29710931993395,6.28785856016176,6.22455842927534,6.18001665365259,6.24804287450845,6.09356977004517,6.04263283368237,5.94017125272043,6.21060007702466,6.24610676548155,6.36475075685192,5.95324333428779,6.11146733950266,5.95583736946486,5.96357934361844,6.12249280951439
"49",8.04398443122151,7.77233157516958,7.86365126544866,7.77737360265785,7.32383056620228,7.19218205871324,7.90470391387379,8.06620756800629,8.13827263853022,8.13944052187457,8.08456241523529,8.22684089040862,7.92768504561576,7.95437227253186,7.92696354486299,8.11880299698003,8.21554741194704,8.25816336153764,7.92262357421726,7.91425227874246,7.71646080017634,7.76387128782021,8.07930819205195
"50",8.17357548663413,7.77191025643577,8.03495502450219,7.72001794043224,7.45066079621155,6.80239476332433,8.16166045205624,8.19560956728875,8.16593213732158,8.24196656023183,8.21039625510476,8.29279885820039,8.02486215028641,7.90211754627647,7.93951526066239,8.19201691453685,8.24512196647861,8.22897764335829,7.92948652331429,7.81116338502525,7.82564473221994,7.90063661301795,8.08917567883755
"51",8.06369263426954,7.70526247486633,7.94979721616188,7.7454356102744,7.56837926783649,7.1853870155804,7.91315518592805,8.08641027532378,8.07246736935476,8.2201339571519,8.0261701949464,8.23004431012615,8.0103595889198,7.81318726752144,7.82284529027977,8.13768818497759,8.17751582384612,8.12976444579417,7.95331834656045,7.94909149983053,7.78779687818118,7.85166117788928,8.05610965954504
"52",5.71042701737485,5.26269018890488,5.50938833662798,4.85981240436165,4.34380542185369,4.07753744390572,5.47646355193149,5.56452040732271,5.42053499927231,5.74620319054015,5.68017260901705,5.87773578177964,5.20400668707681,5.22035582507834,5.20400668707681,5.62040086571715,5.71042701737485,5.55295958492163,5.35185813347606,5.34710753071746,5.18178355029208,5.06259503302696,5.67332326717151
"53",7.57198844937746,7.36073990305824,7.53047999524552,7.5933741931213,7.10002716662926,6.81563999007435,7.50439155916123,7.61332497954062,7.73149202924567,7.743269700829,7.73718007783459,7.76811037852598,7.58680353516262,7.69575799055477,7.5147997604887,7.66246781520027,7.73280753042204,7.76472054477145,7.41095187558365,7.55328660560044,7.33563398192717,7.38087903556412,7.5147997604887
"54",6.89770494312862,6.72142570079062,6.71659477352097,6.32435896238133,6.25382881157547,5.92958914338989,6.80793494369991,6.67834211465431,6.67203294546107,6.87109129461058,6.71174039505616,6.8522425690519,6.6945620585211,6.63200177739564,6.48310735145722,6.84481547920827,6.86589107488343,6.84481547920827,6.43133108193351,6.48310735145722,6.52356230614952,6.41999492814711,6.62539236800799
