,Col_3.OH10_000,Col_3.OH10_005,Col_3.OH10_010,Col_3.OH10_030,Col_3.OH10_090,Col_3.OH10_180,Col_3.OH10_0001,Col_3.OH10_0051,Col_3.OH10_0101,Col_3.OH10_0301,Col_3.OH10_0901,Col_3.OH10_1801,Col_3.OH10_0002,Col_3.OH10_0052,Col_3.OH10_0102,Col_3.OH10_0302,Col_3.OH10_0902,Col_3.OH10_1802,Col_3.OH10_0003,Col_3.OH10_0103,Col_3.OH10_0303,Col_3.OH10_0903,Col_3.OH10_1803
247,5.673323267,5.442417711,5.278114659,5.493061443,5.105945474,4.276666119,5.484796933,5.564520407,5.669880923,5.537334267,5.587248658,5.634789603,5.393627546,5.472270674,5.411646052,5.521460918,5.529429088,5.771441123,5.129898715,5.283203729,5.023880521,5.147494477,5.278114659
248,7.22329568,7.035268599,7.03438793,6.90475077,6.463029457,5.857933154,7.107425474,6.889591308,7.153051635,7.143617603,7.089243155,7.069023427,6.950814768,7.126087273,6.880384082,7.165493475,7.048386409,7.089243155,6.777646594,6.957497371,6.71417053,6.64118217,6.803505258
249,7.358193753,6.88857246,7.17472431,7.138073034,6.763884909,5.993961427,7.286876412,7.192182059,7.242082359,7.310550159,7.363279587,7.122059882,7.20489251,7.161622003,6.971668605,7.297768283,7.293697721,7.122866659,6.851184927,7.041411664,6.893656355,6.886531643,7.049254841
250,5.214935758,4.682131227,4.465908119,4.110873864,3.784189634,2.944438979,4.718498871,4.454347296,4.634728988,4.890349128,4.605170186,4.543294782,4.48863637,4.553876892,4.394449155,4.762173935,4.564348191,4.700480366,4.127134385,4.17438727,4.17438727,4.060443011,4.158883083
251,4.521788577,4.465908119,4.442651256,4.158883083,3.970291914,3.091042453,4.248495242,4.369447852,4.663439094,4.844187086,4.59511985,4.59511985,4.454347296,4.356708827,4.290459441,4.644390899,4.59511985,4.584967479,4.077537444,4.17438727,4.356708827,3.951243719,4.304065093
252,5.908082938,5.517452896,5.789960171,5.955837369,5.252273428,4.912654886,5.942799375,5.84932478,6.11368218,6.120297419,6.194405391,6.06610809,5.703782475,6.059123196,5.793013608,6.169610732,6.070737728,5.966146739,5.802118375,5.720311777,5.613128106,5.673323267,5.780743516
253,5.720311777,5.442417711,5.616771098,5.342334252,5.153291594,4.465908119,5.572154032,5.455321115,5.690359454,5.693732139,5.59471138,5.793013608,5.480638923,5.814130532,5.463831805,5.749392986,5.746203191,5.746203191,5.455321115,5.598421959,5.318119994,5.225746674,5.472270674
254,5.407171771,4.955827058,5.159055299,4.804021045,4.276666119,3.496507561,4.955827058,5.18178355,5.288267031,5.446737372,4.890349128,5.209486153,5.332718793,4.890349128,5.062595033,5.257495372,5.093750201,5.153291594,4.941642423,4.941642423,4.8978398,4.787491743,4.624972813
255,4.890349128,4.744932128,4.584967479,4.727387819,4.219507705,3.433987204,4.672828834,4.927253685,5.023880521,5.159055299,4.890349128,4.905274778,4.574710979,4.820281566,4.584967479,5.087596335,5.010635294,4.753590191,4.584967479,4.709530201,4.709530201,4.343805422,4.418840608
256,5.480638923,5.627621114,5.564520407,5.087596335,4.859812404,4.615120517,5.472270674,5.455321115,5.545177444,5.872117789,5.666426688,5.929589143,5.407171771,5.272999559,5.384495063,5.620400866,5.707110265,5.676753802,5.505331536,5.356586275,5.342334252,5.293304825,5.480638923
257,8.379079889,8.123854263,8.242493153,7.972121129,7.690286021,7.182352112,8.081165778,8.206037763,8.208764046,8.532081804,8.490643856,8.690137586,8.039802344,7.967280179,8.064321961,8.385944905,8.511175119,8.390041406,8.303504799,8.195333667,8.092851028,8.065579427,8.367532417
258,5.888877958,5.834810737,5.918893854,5.438079309,5.262690189,4.795790546,5.66296048,5.700443573,5.834810737,6.326149473,5.872117789,6.224558429,5.59471138,5.638354669,5.365976015,6.06610809,6.061456919,6.01615716,5.823045895,5.700443573,5.613128106,5.609471795,5.739792912
259,5.888877958,5.891644212,5.872117789,5.446737372,5.33753808,4.86753445,5.802118375,5.81711116,5.97126184,6.278521424,6.204557763,6.317164687,5.720311777,5.777652323,5.521460918,5.988961417,6.204557763,6.063785209,6.077642243,5.805134969,5.703782475,5.703782475,5.955837369
260,6.371611847,6.22059017,6.889591308,5.983936281,5.278114659,4.976733742,6.56667243,6.327936784,6.276643489,7.095064377,6.781057626,6.891625897,6.202535517,6.43775165,6.047372179,6.752270376,6.598509029,6.386879319,6.69950034,6.49375384,6.50578406,6.11368218,6.261491684
261,4.682131227,4.477336814,4.795790546,4.158883083,3.135494216,2.995732274,4.700480366,4.605170186,4.465908119,4.927253685,4.787491743,4.859812404,4.584967479,4.290459441,4.290459441,5.043425117,4.919980926,4.700480366,4.564348191,4.204692619,4.477336814,4.394449155,4.634728988
262,7.398786275,7.444248649,7.595889918,7.132497552,6.434546519,6.124683391,7.573531263,7.377133713,7.394493107,7.667626092,7.484930283,7.539558829,7.437795122,7.494430215,7.226936018,7.585788822,7.461065514,7.264030143,7.227662499,7.35372233,7.335633982,7.134093721,7.288927695
263,5.129898715,5.141663557,5.303304908,4.795790546,4.110873864,3.891820298,5.262690189,5.003946306,5.153291594,5.313205979,5.379897354,5.517452896,5.117993812,5.056245805,5.241747015,5.298317367,5.318119994,5.153291594,5.141663557,4.927253685,5.117993812,4.955827058,5.087596335
264,4.574710979,4.369447852,4.49980967,3.784189634,6,2.772588722,4.219507705,4.219507705,4.465908119,4.8978398,4.605170186,4.997212274,4.290459441,3.931825633,4.394449155,4.624972813,4.634728988,4.382026635,4.234106505,3.828641396,4.094344562,3.828641396,4.442651256
265,4.406719247,4.418840608,4.248495242,4.110873864,3.33220451,3.091042453,4.262679877,4.060443011,4.204692619,4.718498871,4.532599493,4.844187086,4.276666119,4.094344562,3.828641396,4.49980967,4.624972813,4.382026635,4.369447852,4.219507705,4.143134726,4.17438727,4.17438727
266,7.110696123,6.874198495,6.9902565,6.705639095,6.529418838,6.383506635,6.908754779,6.968850378,6.915723449,6.98471632,7.100851909,6.958448393,6.845879875,7.036148494,6.721425701,6.918695219,7.059617628,7.044905117,6.735780014,6.634633358,6.675823222,6.616065185,6.830874235
267,7.527255919,7.466799475,7.797702036,7.251344983,7.157735484,6.879355804,7.590852124,7.670894831,7.568379268,7.918992488,7.842671475,7.924434185,7.518607217,7.491645474,7.347943823,7.839131648,7.898039691,7.746300662,7.567862605,7.54802897,7.468513271,7.444833274,7.742835955
268,5.484796933,5.493061443,5.468060141,5.262690189,5.153291594,4.727387819,5.509388337,5.446737372,5.529429088,5.669880923,5.476463552,5.613128106,5.438079309,5.398162702,5.398162702,5.624017506,5.545177444,5.602118821,5.225746674,5.293304825,5.429345629,5.141663557,5.513428746
269,5.631211782,5.605802066,5.613128106,5.123963979,5.068904202,4.553876892,5.575949103,5.375278408,5.609471795,5.771441123,5.455321115,5.814130532,5.579729826,5.659482216,5.236441963,5.743003188,5.655991811,5.697093487,5.446737372,5.327876169,5.247024072,5.159055299,5.164785974
270,6.591673732,6.647688374,6.770789424,6.507277712,6.146329258,5.655991811,6.582025139,6.463029457,6.542471961,6.909753282,6.722629795,6.715383386,6.538139824,6.584791392,6.278521424,6.732210706,6.635946556,6.501289671,6.553933404,6.536691598,6.380122537,6.342121419,6.386879319
271,6.620073207,6.620073207,6.661854741,6.532334292,6.079933195,5.877735782,6.726233402,6.722629795,6.633318433,6.717804695,6.84694314,6.755768922,6.329720906,6.684611728,6.380122537,6.590301048,6.812345094,6.839476438,6.395261598,6.342121419,6.169610732,6.212606096,6.532334292
272,8.594894699,8.316789127,8.408493774,8.258940463,8.040446881,7.774855767,8.570544367,8.617762246,8.534050308,8.503297086,8.517393171,8.531490496,8.274611946,8.285765421,8.166216269,8.426611813,8.550821372,8.586905804,8.219864742,8.148445666,8.175266104,8.312380597,8.474911799
273,5.680172609,5.451038454,5.605802066,5.407171771,5.164785974,5.043425117,5.579729826,5.613128106,5.683579767,5.805134969,5.802118375,5.793013608,5.541263545,5.609471795,5.420534999,5.480638923,5.590986981,5.802118375,5.356586275,5.293304825,5.117993812,5.379897354,5.564520407
274,7.013915475,6.751101469,6.940222469,6.318968114,6.529418838,6.405228458,6.892641641,7.095064377,7.021083964,7.184629153,6.899723107,7.181591945,6.936342736,6.776506992,6.751101469,7.059617628,7.079184395,7.074116816,6.876264612,6.715383386,6.809039306,6.855408799,7.002155954
275,8.948715834,8.681011277,8.65434303,8.518192692,8.461680481,8.407601515,8.759040728,8.873888135,8.909775674,8.807022956,8.799058379,9.017604777,8.684062644,8.638348313,8.673855001,8.844336333,8.907747687,8.955577146,8.555644378,8.497398564,8.415381925,8.484256691,8.671972245
276,8.019612794,7.673223121,7.741533589,7.401231264,7.531016332,7.502186487,7.735433352,7.928406026,7.941295571,8.080546966,7.92732436,8.130942302,7.800572655,7.643003636,7.614805365,7.939871576,8.063692634,8.057060682,7.716906135,7.629975707,7.566828479,7.62754439,7.946617563
277,8.064636476,7.701200181,7.869019376,7.668561108,7.740229525,7.654443226,7.950854858,8.083945702,8.079308192,8.04462628,7.946971358,8.120291314,7.950854858,7.824845691,7.846198815,8.108021221,8.177234886,8.152198016,7.845416037,7.787796878,7.726212651,7.764296006,8.033658428
278,8.642591601,8.24170316,8.453187861,8.131824785,8.316789127,8.253227646,8.458079927,8.632305999,8.593042504,8.636397439,8.556029215,8.74305305,8.495356497,8.385716829,8.278682163,8.618846845,8.739536423,8.682199026,8.389814262,8.308691917,8.200562797,8.30647216,8.572817095
279,8.054840221,7.699842407,7.858254182,7.444248649,7.735433352,7.628517627,7.834788107,7.936660155,7.959625305,8.120886021,7.91644286,8.160518247,7.860185057,7.694392803,7.6989362,8.022240917,8.099250562,8.011023379,7.8671055,7.677863501,7.702556113,7.7164608,7.964503364
280,5.117993812,4.934473933,4.718498871,4.382026635,4.007333185,4.189654742,4.983606622,5.003946306,5.036952602,4.997212274,5.068904202,5.356586275,4.795790546,4.672828834,4.605170186,5.075173815,5.111987788,5.043425117,4.762173935,4.700480366,4.770684624,4.736198448,4.882801923
281,7.990576882,7.780720886,7.942362238,7.370230642,7.36707706,7.317212408,7.783224016,7.973155433,8.051978079,8.058960018,7.967280179,8.356554845,7.784473236,7.710205194,7.692569648,8.079927771,8.169619562,8.100768243,7.821242084,7.736307097,7.790696031,7.758760544,8.009695358
282,7.250635512,7.090076836,7.116394144,6.470799504,6.343880434,6.267200549,7.147559271,7.051855623,7.17930797,7.423568444,7.18690102,7.398786275,6.866933284,6.871091295,6.7310181,7.232010332,7.311886164,7.153833802,7.109062136,6.993932975,7.056175284,6.91968385,7.097548851
283,7.664346632,7.54802897,7.699842407,7.252762418,7.225481473,7.109879463,7.533158807,7.625595072,7.664346632,7.796880343,7.571988449,7.796880343,7.449498005,7.363913501,7.324489979,7.731053144,7.768533301,7.612336837,7.534762657,7.544332108,7.543802868,7.465082736,7.636752112
284,4.905274778,4.890349128,4.736198448,4.043051268,3.713572067,2.944438979,4.634728988,4.59511985,4.574710979,4.927253685,4.691347882,4.709530201,4.890349128,4.584967479,4.356708827,4.882801923,4.718498871,4.615120517,4.043051268,4.17438727,4.430816799,4.219507705,4.276666119
285,6.769641977,6.937314081,6.817830571,6.455198563,5.438079309,4.820281566,6.727431725,6.638567789,6.677083461,6.952728645,6.721425701,6.690842277,6.766191715,6.675823222,6.49677499,6.775366091,6.72982407,6.448889394,6.257667588,6.428105273,6.499787041,6.37331979,6.442540166
286,4.727387819,4.836281907,5.081404365,4.317488114,4.189654742,3.36729583,5.056245805,4.804021045,4.812184355,5.159055299,4.927253685,5.164785974,4.905274778,4.820281566,4.94875989,5.164785974,5.093750201,4.905274778,4.852030264,4.762173935,4.94875989,4.682131227,4.844187086
287,3.828641396,3.555348061,3.465735903,3.433987204,3.218875825,2.772588722,3.784189634,4.189654742,3.828641396,4.060443011,3.912023005,3.988984047,3.688879454,3.970291914,3.258096538,4.094344562,4.189654742,3.871201011,3.401197382,3.496507561,3.555348061,3.33220451,3.737669618
288,7.952966791,7.559038255,7.722677516,7.440733707,7.497761701,7.209340257,7.648739789,7.845416037,7.8559322,8.07184315,7.937731775,8.191186005,7.700747795,7.572502985,7.622663951,7.969357742,8.03106018,7.98104976,7.887208586,7.715569535,7.639161172,7.639642288,7.880048201
289,5.958424693,5.746203191,5.883322388,5.480638923,5.493061443,5.384495063,5.762051383,5.860786223,5.945420609,6.06610809,6.03068526,6.318968114,5.645446898,5.676753802,5.620400866,5.96100534,6.109247583,6.148468296,5.908082938,5.752572639,5.723585102,5.707110265,5.869296913
290,6.190315406,6.059123196,6.152732695,5.955837369,5.905361848,5.673323267,6.063785209,6.073044534,6.150602768,6.333279628,6.309918278,6.527957918,6.040254711,6.167516491,6.049733455,6.267200549,6.432940093,6.391917113,6.104793232,5.996452089,5.916202063,5.913503006,6.222576268
291,5.613128106,5.323009979,5.384495063,5.187385806,4.553876892,3.871201011,5.347107531,5.062595033,5.411646052,6.011267174,5.634789603,5.533389489,5.420534999,5.533389489,5.18178355,5.726847748,5.323009979,5.209486153,5.332718793,5.225746674,5.332718793,4.718498871,5.153291594
292,6.318968114,6.171700597,6.363028104,5.693732139,5.488937726,5.365976015,6.274762021,6.146329258,6.152732695,6.467698726,6.308098442,6.685860947,6.100318952,6.052089169,5.855071922,6.284134161,6.434546519,6.357842267,6.035481433,5.966146739,6.003887067,6.142037406,6.29710932
293,7.722677516,7.619233416,7.609862201,6.953684211,6.953684211,6.913737351,7.530479995,7.51479976,7.479864131,7.77443551,7.645397699,7.811568489,7.314552832,7.365180126,7.279318835,7.624130586,7.684324068,7.587310506,7.375882148,7.387090236,7.249215057,7.280008253,7.504942068
294,5.062595033,4.770684624,4.770684624,4.043051268,4.204692619,3.33220451,4.709530201,4.836281907,4.941642423,4.990432587,5.099866428,5.209486153,4.304065093,4.605170186,4.584967479,4.852030264,4.779123493,4.859812404,4.465908119,4.744932128,4.290459441,4.369447852,4.543294782
295,4.59511985,4.369447852,4.430816799,4.127134385,3.761200116,2.833213344,4.49980967,4.553876892,4.521788577,4.430816799,4.48863637,4.820281566,4.553876892,4.262679877,4.406719247,4.382026635,4.882801923,4.736198448,4.204692619,4.127134385,4.143134726,3.688879454,4.143134726
296,6.068425588,5.996452089,5.937536205,5.641907071,5.204006687,4.382026635,5.950642553,5.805134969,5.973809612,6.159095388,5.774551546,5.802118375,5.973809612,5.96870756,5.736572297,6.077642243,5.998936562,5.789960171,5.587248658,5.602118821,5.655991811,5.476463552,5.420534999
297,7.232010332,7.218176838,7.350516172,7.095893221,6.716594774,6.251903883,7.251344983,7.171656823,7.217443432,7.311218384,7.20489251,7.222566019,7.150701458,7.281385664,7.05012252,7.367708572,7.210079628,7.137278437,6.974478911,7.06646697,7.063048163,7.068172,7.082548569
298,6.350885717,6.284134161,6.084499413,5.749392986,5.332718793,4.477336814,6.142037406,5.783825182,5.857933154,6.278521424,6.098074282,6.098074282,5.869296913,6.035481433,5.549076085,6.458338283,6.194405391,6.120297419,5.609471795,5.743003188,5.799092654,5.631211782,5.556828062
299,4.262679877,4.158883083,4.060443011,3.496507561,3.583518938,2.833213344,4.094344562,4.110873864,4.343805422,4.304065093,4.219507705,4.262679877,4.025351691,3.871201011,3.912023005,4.248495242,4.394449155,4.189654742,3.555348061,4.290459441,3.970291914,3.80666249,3.871201011
300,4.532599493,4.382026635,4.290459441,3.713572067,3.610917913,2.944438979,4.59511985,4.276666119,4.663439094,4.836281907,4.605170186,4.356708827,4.553876892,4.418840608,4.317488114,4.584967479,4.369447852,4.17438727,4.189654742,4.276666119,4.33073334,4.234106505,3.828641396
301,6.453624999,6.29710932,6.293419279,5.680172609,5.332718793,5.384495063,6.385194399,6.383506635,6.29156914,6.37502482,6.253828812,6.507277712,6.159095388,6.008813185,6.169610732,6.324358962,6.383506635,6.335054251,6.126869184,5.942799375,6.137727054,6.06610809,6.198478716
302,8.558718938,8.292298107,8.452761331,8.280457687,8.32651683,8.157943507,8.442254105,8.596373989,8.557567086,8.472823244,8.385032288,8.583542572,8.476371197,8.381831553,8.366370302,8.583355394,8.588955558,8.59507973,8.307705967,8.391176351,8.232174236,8.287025025,8.46019947
303,5.135798437,4.804021045,4.997212274,4.477336814,4.343805422,4.262679877,5.18178355,4.9698133,5.081404365,5.351858133,5.236441963,5.402677382,4.762173935,4.912654886,4.919980926,5.308267697,5.402677382,5.332718793,5.187385806,4.828313737,5.030437921,5.087596335,5.105945474
304,5.513428746,5.33753808,5.267858159,5.342334252,4.905274778,4.234106505,5.308267697,5.187385806,5.33753808,5.236441963,5.442417711,5.323009979,5.111987788,5.257495372,5.170483995,5.33753808,5.361292166,5.407171771,5.017279837,5.049856007,4.941642423,5.056245805,5.111987788
305,5.308267697,5.252273428,5.438079309,5.198497031,4.624972813,4.17438727,5.351858133,5.18178355,5.472270674,5.365976015,5.308267697,5.313205979,5.463831805,5.493061443,5.198497031,5.278114659,5.062595033,5.278114659,4.94875989,5.123963979,4.927253685,4.787491743,4.9698133
306,5.66296048,5.476463552,5.598421959,5.446737372,5.170483995,4.691347882,5.624017506,5.568344504,5.634789603,5.771441123,5.680172609,5.631211782,5.613128106,5.66296048,5.613128106,5.840641657,5.609471795,5.59471138,5.488937726,5.472270674,5.231108617,5.288267031,5.318119994
307,7.45007957,7.424165281,7.520234556,7.379632153,7.136483209,6.445719819,7.419380583,7.337587744,7.388946098,7.655864018,7.444248649,7.463936604,7.43366654,7.478734826,7.29301768,7.553286606,7.531552381,7.368339686,7.267525428,7.320526962,7.264730178,7.173191742,7.272398393
308,7.951911382,7.834392303,7.880804345,7.736743682,7.596392304,7.022868086,7.938445551,7.727975542,7.889459149,8.028455164,7.924072325,7.901377354,7.947325027,8.014004995,7.682021511,7.981733287,7.889084407,7.800572655,7.61283103,7.748891337,7.584773078,7.535830463,7.704361168
309,5.521460918,5.164785974,5.424950017,5.123963979,4.672828834,3.713572067,5.293304825,4.875197323,5.214935758,5.480638923,5.38907173,5.247024072,5.303304908,5.429345629,4.94875989,5.488937726,5.123963979,5.068904202,4.8978398,4.94875989,4.934473933,4.736198448,4.828313737
310,5.707110265,5.497168225,5.497168225,5.342334252,4.744932128,4.110873864,5.564520407,5.252273428,5.402677382,5.583496309,5.327876169,5.501258211,5.384495063,5.356586275,5.129898715,5.605802066,5.153291594,5.327876169,5.123963979,5.068904202,4.976733742,4.828313737,5.323009979
311,4.852030264,4.770684624,4.59511985,4.574710979,4.143134726,3.610917913,4.795790546,4.753590191,4.852030264,5.010635294,4.521788577,4.543294782,4.682131227,4.691347882,4.59511985,4.976733742,4.644390899,4.718498871,4.430816799,4.553876892,4.276666119,4.369447852,4.248495242
312,5.117993812,4.934473933,5.187385806,4.919980926,4.59511985,3.931825633,5.123963979,5.030437921,5.129898715,5.105945474,5.087596335,5.099866428,5.017279837,5.204006687,4.86753445,5.135798437,5.062595033,4.941642423,4.770684624,4.634728988,4.644390899,4.795790546,4.912654886
313,6.635946556,6.429719478,6.646390515,6.472346295,6.318968114,5.796057751,6.595780514,6.582025139,6.703188113,6.668228248,6.694562059,6.495265556,6.642486801,6.697034248,6.448889394,6.59441346,6.701960366,6.675823222,6.364750757,6.356107661,6.335054251,6.295266001,6.410174882
314,5.509388337,5.293304825,5.332718793,5.517452896,4.983606622,4.442651256,5.509388337,5.545177444,5.549076085,5.579729826,5.356586275,5.472270674,5.497168225,5.493061443,5.463831805,5.529429088,5.587248658,5.438079309,5.170483995,5.420534999,5.267858159,5.231108617,5.342334252
315,8.797397374,8.347353412,8.448271746,8.497194545,8.429235913,7.909489493,8.621192781,8.767796256,8.764834214,8.5465578,8.716207971,8.605387202,8.664060267,8.603921195,8.496990484,8.633374946,8.783396232,8.779403598,8.352318548,8.424419791,8.29729437,8.464425126,8.653994233
316,8.797397374,8.347353412,8.448271746,8.497194545,8.429235913,7.909489493,8.621192781,8.767796256,8.764834214,8.5465578,8.716207971,8.605387202,8.664060267,8.603921195,8.496990484,8.633374946,8.783396232,8.779403598,8.352318548,8.424419791,8.29729437,8.464425126,8.653994233
317,8.796641459,8.346167594,8.445267452,8.495560891,8.425297177,7.90359629,8.619208117,8.765926514,8.762958921,8.545391846,8.715552126,8.603554357,8.66302364,8.602453035,8.493924564,8.631414336,8.78201597,8.777555453,8.351138607,8.423102268,8.295548516,8.462737006,8.652423141
318,4.49980967,4.48863637,4.477336814,4.094344562,3.850147602,2.890371758,4.510859507,3.931825633,4.060443011,4.477336814,4.17438727,4.043051268,4.248495242,4.418840608,4.094344562,4.33073334,4.248495242,4.127134385,3.828641396,3.737669618,3.80666249,4.025351691,3.828641396
319,5.342334252,4.828313737,4.96284463,4.510859507,4.17438727,3.401197382,5.141663557,4.976733742,5.117993812,5.278114659,4.820281566,4.804021045,5.187385806,4.94875989,5.043425117,5.141663557,4.753590191,4.762173935,4.934473933,5.141663557,4.553876892,4.454347296,4.691347882
320,6.487684018,6.131226489,6.255750042,6.263398263,6.184148891,5.497168225,6.458338283,6.416732283,6.391917113,6.486160789,6.364750757,6.282266747,6.352629396,6.434546519,6.194405391,6.486160789,6.463029457,6.448889394,6.126869184,6.202535517,6.054439346,6.234410726,6.188264123
321,6.204557763,5.926926026,6.208590026,6.01615716,5.472270674,4.997212274,6.00635316,6.12249281,6.177944114,6.280395839,6.150602768,6.068425588,6.148468296,6.186208624,5.918893854,6.398594935,6.234410726,5.996452089,6.040254711,6.216606101,5.950642553,5.913503006,6.008813185
322,4.919980926,4.9698133,4.94875989,4.852030264,4.262679877,3.871201011,4.990432587,4.820281566,4.927253685,5.087596335,4.852030264,5.062595033,4.9698133,4.990432587,4.997212274,5.332718793,5.105945474,4.770684624,4.709530201,4.762173935,4.65396035,4.553876892,4.787491743
323,7.926602599,8.024207486,8.016647877,7.665284718,7.014814351,6.285998095,8.095293777,7.710653324,7.902487437,8.136810864,7.876258882,7.81197343,7.942362238,7.905072849,7.666221926,8.077757564,7.833600224,7.638198244,7.604396349,7.704361168,7.839525582,7.724004657,7.655390645
324,6.102558595,6.242223265,6.391917113,6.033086222,5.501258211,4.997212274,6.418364936,6.12905021,6.413458957,6.513230111,6.200509174,6.216606101,6.293419279,6.298949247,6.152732695,6.516193076,6.368187186,5.981414211,6.126869184,6.246106765,6.182084907,6.040254711,5.908082938
325,4.912654886,5.153291594,5.398162702,5.105945474,3.850147602,3.258096538,4.976733742,5.170483995,5.117993812,5.455321115,4.934473933,5.164785974,5.081404365,5.087596335,5.093750201,5.262690189,5.288267031,4.836281907,5.105945474,5.236441963,5.278114659,4.787491743,4.718498871
326,6.461468176,6.204557763,6.403574198,6.501289671,6.073044534,5.525452939,6.458338283,6.54534966,6.546785411,6.388561406,6.472346295,6.483107351,6.396929655,6.467698726,6.458338283,6.452048954,6.504288174,6.486160789,6.270988432,6.396929655,6.293419279,6.148468296,6.507277712
327,5.446737372,5.438079309,5.252273428,5.164785974,5.010635294,4.262679877,5.198497031,5.204006687,5.501258211,5.541263545,5.433722004,5.529429088,5.293304825,5.141663557,5.062595033,5.497168225,5.384495063,5.278114659,5.204006687,5.093750201,5.198497031,5.056245805,5.111987788
328,7.854381211,7.557994959,7.741533589,7.143617603,7.460490306,7.301822342,7.645397699,7.774015077,7.817625443,8.096208272,7.875119281,8.210396255,7.700295203,7.64921632,7.552762084,7.969011781,8.022568947,7.954021087,7.790696031,7.576097341,7.529943371,7.534762657,7.796057974
329,6.994849986,6.858565035,6.972606251,6.489204931,6.520621128,6.43775165,6.949856455,7.021976423,6.946975992,7.003974137,7.017506143,7.090909822,6.73459166,6.668228248,6.54534966,6.946013991,7.041411664,6.966024187,6.66440902,6.682108597,6.725033642,6.758094504,6.873163834
330,5.752572639,5.587248658,5.517452896,5.393627546,4.990432587,4.663439094,5.575949103,5.472270674,5.717027701,5.981414211,5.666426688,5.624017506,5.624017506,5.529429088,5.347107531,5.85220248,5.65248918,5.609471795,5.411646052,5.438079309,5.424950017,5.062595033,5.288267031
331,7.090909822,7.149916836,7.178545484,6.656726524,6.285998095,5.958424693,7.122866659,6.989335266,7.133295955,7.434847875,7.23417718,7.19142933,6.968850378,7.06646697,6.961296046,7.242082359,7.17472431,6.977281342,7.020190708,6.978213743,6.961296046,6.784457063,6.88550967
332,6.003887067,6.084499413,6.025865974,5.568344504,5.446737372,4.852030264,5.846438775,5.916202063,5.897153868,6.150602768,5.843544417,5.986452005,5.811140993,5.986452005,5.700443573,6.107022888,5.945420609,5.831882477,5.631211782,5.673323267,5.710427017,5.476463552,5.673323267
333,6.167516491,6.150602768,6.173786104,5.823045895,5.267858159,4.691347882,6.269096284,5.983936281,6.079933195,6.284134161,5.983936281,5.950642553,6.06610809,6.150602768,5.966146739,6.171700597,6.089044875,5.993961427,6.126869184,6.192362489,5.899897354,5.693732139,5.752572639
334,7.07834158,7.048386409,7.134093721,7.021083964,6.602587892,6.095824562,7.027314514,7.026426809,7.126087273,7.076653815,6.899723107,6.864847778,7.018401799,7.056175284,6.862757913,7.160845907,6.996681488,6.894670039,6.776506992,6.766191715,6.828712072,6.792344427,6.746412129
335,6.200509174,5.945420609,5.902633333,5.624017506,5.18178355,4.59511985,5.880532986,5.746203191,6.033086222,6.115892125,5.758901774,5.765191103,6.073044534,6.06610809,5.659482216,5.986452005,5.768320996,5.655991811,5.676753802,5.645446898,5.590986981,5.472270674,5.236441963
336,6.880384082,6.933423026,6.9902565,6.874198495,6.442540166,5.783825182,6.947937069,6.749931194,6.944087208,7.055312843,6.726233402,6.711740395,7.006695227,6.945051064,6.73459166,7.154615357,6.881411304,6.679599186,6.562444094,6.770789424,6.775366091,6.680854679,6.507277712
337,5.752572639,5.375278408,5.683579767,4.744932128,4.543294782,3.713572067,5.686975356,5.075173815,5.241747015,5.655991811,5.278114659,5.099866428,5.505331536,5.38907173,5.075173815,5.411646052,5.068904202,4.8978398,4.709530201,5.010635294,4.94875989,4.584967479,4.59511985
338,7.421775794,7.382124366,7.448916103,7.168579897,6.854354502,6.333279628,7.449498005,7.356279877,7.479299638,7.502738211,7.189922171,7.259116128,7.448916103,7.365180126,7.20489251,7.460490306,7.218176838,7.18690102,7.17472431,7.290292882,7.21964204,7.113142109,7.00033446
339,5.886104031,5.869296913,5.908082938,5.683579767,5.293304825,4.727387819,5.940171253,5.733341277,5.926926026,6.023447593,5.823045895,5.799092654,5.857933154,5.902633333,5.602118821,5.96870756,5.796057751,5.488937726,5.501258211,5.703782475,5.713732806,5.690359454,5.455321115
340,4.941642423,4.820281566,4.465908119,4.49980967,4.007333185,3.135494216,4.744932128,4.574710979,4.859812404,5.056245805,4.418840608,4.955827058,4.532599493,4.543294782,4.143134726,4.727387819,4.615120517,4.430816799,4.276666119,4.430816799,4.158883083,4.158883083,3.80666249
341,4.927253685,4.890349128,5.187385806,4.990432587,3.784189634,3.526360525,5.214935758,5.164785974,5.003946306,5.198497031,5.170483995,5.283203729,5.214935758,5.153291594,4.919980926,5.135798437,5.087596335,4.859812404,4.744932128,5.068904202,4.9698133,4.663439094,4.919980926
342,5.789960171,5.802118375,5.609471795,5.231108617,4.584967479,4.077537444,5.983936281,5.332718793,5.497168225,6.040254711,5.645446898,5.616771098,5.746203191,5.789960171,5.198497031,5.758901774,5.480638923,5.303304908,5.517452896,5.407171771,5.488937726,5.068904202,5.170483995
343,5.579729826,5.638354669,5.556828062,4.890349128,4.356708827,3.761200116,5.497168225,4.997212274,5.267858159,5.780743516,5.384495063,5.236441963,5.375278408,5.579729826,5.093750201,5.840641657,5.241747015,4.96284463,5.267858159,5.293304825,5.420534999,5.023880521,4.955827058
344,5.365976015,5.010635294,5.187385806,4.744932128,3.951243719,3.610917913,5.153291594,5.062595033,5.323009979,5.33753808,4.875197323,5.043425117,5.209486153,5.030437921,4.983606622,5.262690189,4.820281566,4.836281907,4.727387819,5.117993812,4.997212274,4.700480366,4.8978398
