"","Col_3-OH10_000","Col_3-OH10_005","Col_3-OH10_010","Col_3-OH10_030","Col_3-OH10_090","Col_3-OH10_180","Col_3-OH10_0001","Col_3-OH10_0051","Col_3-OH10_0101","Col_3-OH10_0301","Col_3-OH10_0901","Col_3-OH10_1801","Col_3-OH10_0002","Col_3-OH10_0052","Col_3-OH10_0102","Col_3-OH10_0302","Col_3-OH10_0902","Col_3-OH10_1802","Col_3-OH10_0003","Col_3-OH10_0103","Col_3-OH10_0303","Col_3-OH10_0903","Col_3-OH10_1803"
"V2237",0.520381398410377,0.49783114711156,0.497169695582376,0.437989191179778,0.504800414144205,0.452878033816446,0.486618267470651,0.508382267299425,0.511259105084263,0.482030842395415,0.492398066770065,0.491695350557668,0.506609597805274,0.499139560376678,0.447411053189462,0.48281142824132,0.493095373464609,0.488828842713387,0.424834950114208,0.442810428000891,0.420539590157805,0.408151563286989,0.375963396060738
"V622",0.574803085321448,0.544532400368002,0.539833223397849,0.525804054706198,0.579309800308184,0.546783412824177,0.550045802332131,0.553520647413479,0.569734046617864,0.55385990034632,0.561284001812106,0.552494074308656,0.565479280119741,0.575317412303063,0.532235631648859,0.549689819942937,0.580514883089495,0.574544598271425,0.513493974319704,0.499139560376678,0.516741549860824,0.519357155467564,0.504189001810394
"V1089",0.519357155467564,0.511259105084263,0.518840388869821,0.46856368687298,0.540635536147609,0.516208718854227,0.516208718854227,0.530448025595848,0.541033748841923,0.513493974319704,0.520381398410377,0.49978664867917,0.532676587112788,0.543382890205507,0.501066896183107,0.51567256607973,0.5437678791606,0.535699186406939,0.47384240803563,0.487361074316274,0.469464119984965,0.476375077343255,0.474694234102825
"V612",0.695474402467164,0.675547501219968,0.675717592315152,0.65446473613093,0.690791233248152,0.676337084955124,0.684772103770282,0.682750461354914,0.692593398265497,0.693306779496862,0.683050774819586,0.687746151737756,0.678482215265846,0.681584591667512,0.663781920783506,0.679552495616601,0.684285522530063,0.688794466355758,0.656288430968058,0.654384215343184,0.648649682995819,0.654061084519502,0.657449468494072
"V620",0.649874003686747,0.626013303187504,0.62749935029841,0.620941918231039,0.647130307921642,0.623978934448817,0.636952030752104,0.638523369110666,0.640660934893962,0.632566097324979,0.643404697964252,0.632566097324979,0.632452587045691,0.640960588899012,0.62423664219454,0.635990618158969,0.640560738943765,0.644356761299662,0.610132001722325,0.605215961770657,0.603323130988714,0.614573995511436,0.61200492012493
"V631",0.552494074308656,0.533985546018824,0.534417303127166,0.508382267299425,0.568341909191178,0.528158222146706,0.54415104400001,0.524843622271863,0.5437678791606,0.528621228807922,0.537377894831418,0.530448025595848,0.53355152215586,0.533985546018824,0.508382267299425,0.53612208754904,0.531346631796901,0.535274102361041,0.478841117855012,0.47384240803563,0.459061188443492,0.483585479561379,0.469464119984965
"V635",0.632679411466002,0.592409881917259,0.599377864686578,0.585148318892855,0.642047505189334,0.625887955354157,0.603844434931493,0.607717335265577,0.630022429921457,0.613225865799052,0.609015595492226,0.616186475825264,0.606059738512844,0.624876602185397,0.588226445519701,0.608369494392797,0.61501754578275,0.618044275719224,0.560975462916791,0.578822253946587,0.567494287694114,0.568622374861738,0.562808565490201
"V640",0.597509375148772,0.561591320394921,0.572177492262692,0.550045802332131,0.596556450423237,0.567209648960439,0.572974793072691,0.56250604143704,0.570557287317529,0.587360109021171,0.579309800308184,0.586041056723586,0.57833150043573,0.579309800308184,0.54491196371586,0.573763776093892,0.589295097820389,0.584244605124717,0.532676587112788,0.513493974319704,0.523872131296723,0.528621228807922,0.529081687345765
"V775",0.520381398410377,0.491695350557668,0.475538416326899,0.457043273282824,0.522889348830036,0.49027338317634,0.502953333461007,0.48281142824132,0.514590143884871,0.523872131296723,0.533985546018824,0.49783114711156,0.512383738085313,0.511259105084263,0.47964886543666,0.512940634908647,0.519870814083686,0.521393476354506,0.462975395695489,0.451808541133437,0.417575296173093,0.452878033816446,0.414525585608516
"V788",0.609814858446143,0.590138867112186,0.572709958210464,0.527692641676362,0.614276691962108,0.586041056723586,0.578577280489191,0.573763776093892,0.606394420610453,0.604875584752304,0.595200674080167,0.612312191983254,0.584244605124717,0.593818795978342,0.570557287317529,0.590557106055201,0.606394420610453,0.587360109021171,0.533115209850127,0.525325206518626,0.536542826049922,0.5437678791606,0.518320480063341
"V790",0.602091539034146,0.579794177577853,0.576839606370569,0.550045802332131,0.603323130988714,0.564303689962589,0.575060688164301,0.583559467314733,0.581935646018262,0.585148318892855,0.586262554620309,0.590348287723976,0.570829733312747,0.586041056723586,0.5486122484069,0.593218342369463,0.586262554620309,0.587577658125252,0.527692641676362,0.538204549529366,0.541033748841923,0.539833223397849,0.527224461335974
"V952",0.595200674080167,0.561284001812106,0.583329666347262,0.555534637840701,0.604361902385605,0.578084908925056,0.582169814855184,0.582169814855184,0.598262662179915,0.594017840092068,0.577837501053504,0.574285221461132,0.589295097820389,0.595784864409125,0.566637181284175,0.590557106055201,0.583099147775323,0.584016932683207,0.535274102361041,0.552494074308656,0.539429088052256,0.524843622271863,0.535699186406939
"V1010",0.518320480063341,0.50896527148566,0.49978664867917,0.465810257861018,0.541430022233674,0.490987148615426,0.49783114711156,0.51567256607973,0.529081687345765,0.527224461335974,0.512940634908647,0.523382166334956,0.512383738085313,0.519870814083686,0.482030842395415,0.536961421901842,0.519357155467564,0.522393648544888,0.441626530254413,0.471239796442224,0.442810428000891,0.45072733252241,0.406497209828538
"V1103",0.474694234102825,0.430299853897674,0.447411053189462,0.362001566603351,0.47384240803563,0.451808541133437,0.427603389034002,0.420539590157805,0.475538416326899,0.449634175554638,0.45072733252241,0.443980548421251,0.409780923762441,0.427603389034002,0.390359131422841,0.458057455280979,0.454982769154443,0.45601844538837,0.371493237830285,0.346164843267899,0.327954620928008,0.348953529245514,0.317748314965206
"V1210",0.549689819942937,0.535699186406939,0.529539623077892,0.484353094306457,0.541430022233674,0.51567256607973,0.497169695582376,0.515133053856587,0.545289749304963,0.547885714640364,0.536961421901842,0.546040047321247,0.522889348830036,0.530448025595848,0.502328968383357,0.542216819242068,0.542607376387328,0.519870814083686,0.469464119984965,0.478026312330494,0.453936036562358,0.458057455280979,0.440428561562749
"V1211",0.555534637840701,0.533115209850127,0.530898541237219,0.522889348830036,0.559414150577548,0.536542826049922,0.533115209850127,0.556194691398714,0.554197703276456,0.559728925726781,0.541033748841923,0.536542826049922,0.550045802332131,0.563709106469757,0.50896527148566,0.554534067440904,0.53861476946366,0.541430022233674,0.499139560376678,0.49783114711156,0.49783114711156,0.490987148615426,0.452878033816446
"V645",0.584923429036389,0.563410089728045,0.563709106469757,0.542996061294343,0.590348287723976,0.579794177577853,0.579066425627056,0.563109912146906,0.579309800308184,0.575828246234299,0.572709958210464,0.574803085321448,0.567494287694114,0.562808565490201,0.564599272772369,0.567494287694114,0.587360109021171,0.577090329589325,0.533985546018824,0.526753654682295,0.526280194882408,0.53612208754904,0.525325206518626
"V648",0.668756466021853,0.653409741359049,0.642535529478659,0.623849707712745,0.672876090585666,0.669452646188888,0.651918837748926,0.649352209555508,0.666021442728265,0.657831674459401,0.649700553145663,0.663435256997115,0.651498301414568,0.651159825108268,0.647220701746591,0.656987670982257,0.658739400258058,0.66753458753799,0.625762371375703,0.619439579990599,0.615164759589145,0.622675320745086,0.617335723419122
"V655",0.620941918231039,0.610132001722325,0.5973198042167,0.587794561585251,0.638212138625082,0.634245558241137,0.606059738512844,0.60401734780036,0.618745515472032,0.615311657342151,0.610918561735605,0.621480040427422,0.613527746277854,0.616186475825264,0.59480855517541,0.613527746277854,0.615458240284243,0.621345912015179,0.581700734436216,0.567209648960439,0.577837501053504,0.573238703772395,0.571371712315677
"V656",0.74284286466401,0.736110947547691,0.729747789468199,0.710331415761556,0.746508665390915,0.739582092220382,0.728766949836645,0.726002758115061,0.736666577736202,0.740969762142721,0.730231234210765,0.739233403821878,0.731857655275126,0.737307118601774,0.716752451270305,0.733746857594141,0.739425484946315,0.7421549367369,0.712548952212392,0.709716018678285,0.704591215870505,0.707246552552978,0.708114195642743
"V658",0.647580990182837,0.633690514245826,0.634576334761787,0.606059738512844,0.658814442575495,0.652916722763751,0.629786241114484,0.632452587045691,0.63758514903069,0.640560738943765,0.634795924667567,0.64125885144603,0.628351103808756,0.637690069940612,0.621747498838406,0.632566097324979,0.643308705511745,0.646310900831689,0.601378001444728,0.602973437801091,0.596748054341867,0.59919320738023,0.595978541566957
"V659",0.658059864643499,0.643404697964252,0.625762371375703,0.613225865799052,0.657219001967533,0.652253241454256,0.642438221820746,0.638316048690033,0.649001926171675,0.644356761299662,0.643500546301894,0.649874003686747,0.640760974906137,0.650133284787517,0.619852630319378,0.63789940308049,0.645666177763066,0.651582635210773,0.611541429710633,0.600657192160499,0.606394420610453,0.616619717414895,0.61200492012493
"V719",0.585818887939822,0.572974793072691,0.559728925726781,0.547152532103669,0.597887013172535,0.583788554747805,0.573238703772395,0.577589271874446,0.585818887939822,0.571641257903512,0.575828246234299,0.581228665745665,0.578822253946587,0.587141910751921,0.546412589348808,0.581228665745665,0.574544598271425,0.594611690125429,0.542216819242068,0.542216819242068,0.546412589348808,0.531346631796901,0.529995060960652
"V722",0.616041448546388,0.589718206288249,0.579794177577853,0.57833150043573,0.625762371375703,0.607388951257989,0.59919320738023,0.5973198042167,0.61501754578275,0.609015595492226,0.596939146284723,0.602091539034146,0.60367109579448,0.604189836317186,0.585818887939822,0.617620030791148,0.6094962573984,0.608854632517254,0.554869003951322,0.561897427427302,0.565479280119741,0.556849249186725,0.558780766268608
"V782",0.613225865799052,0.58286790749519,0.573238703772395,0.56250604143704,0.608044178578712,0.587360109021171,0.586041056723586,0.587794561585251,0.604704774730187,0.600294018015321,0.591179978839848,0.5971297287496,0.584471576043483,0.600111730969211,0.559414150577548,0.593818795978342,0.597698443991275,0.60589179489382,0.572974793072691,0.550400202281206,0.548973056106398,0.550753032536512,0.5437678791606
"V818",0.612465315599056,0.592409881917259,0.571641257903512,0.570829733312747,0.604533547896923,0.599745745908942,0.595004882265904,0.606727507545933,0.599745745908942,0.604189836317186,0.600657192160499,0.597698443991275,0.595784864409125,0.60083808362318,0.584471576043483,0.597698443991275,0.609814858446143,0.6094962573984,0.572709958210464,0.558462138142699,0.558462138142699,0.554197703276456,0.560354688679744
"V847",0.499139560376678,0.481243621914086,0.460054664633251,0.440428561562749,0.506010660483857,0.501066896183107,0.489553974876743,0.478026312330494,0.487361074316274,0.472115319261419,0.494474055613369,0.497169695582376,0.487361074316274,0.47964886543666,0.466736906188712,0.48281142824132,0.500429073828091,0.492398066770065,0.432927626933353,0.420539590157805,0.411385957541463,0.420539590157805,0.437989191179778
"V857",0.59956204344103,0.587360109021171,0.573501696175414,0.557174493088116,0.616619717414895,0.611850769082751,0.578577280489191,0.587577658125252,0.604533547896923,0.58908261756027,0.580035189518016,0.585596044546693,0.59636433201324,0.609176186249291,0.573238703772395,0.588441432899544,0.577837501053504,0.592002232919414,0.561897427427302,0.53355152215586,0.53861476946366,0.540235366843335,0.527224461335974
"V893",0.604189836317186,0.579066425627056,0.575573263191444,0.561897427427302,0.619577543687236,0.614722165004273,0.581935646018262,0.58908261756027,0.599008069241003,0.602268802917685,0.584697849378383,0.600111730969211,0.584923429036389,0.59480855517541,0.589928841036273,0.592815243948564,0.588869515546961,0.601557062298885,0.556522652051338,0.547519961371087,0.537377894831418,0.54415104400001,0.533115209850127
"V927",0.614870014673379,0.60755333667975,0.589718206288249,0.568901814651834,0.62436512495728,0.614127555340988,0.599928974340173,0.609336406363027,0.613678190547547,0.60555469364832,0.577090329589325,0.611230697773936,0.596939146284723,0.59956204344103,0.58908261756027,0.607717335265577,0.607224177324943,0.610132001722325,0.573763776093892,0.555202523795805,0.556194691398714,0.551454034214574,0.55749839392707
"V932",0.610132001722325,0.587141910751921,0.572444193265528,0.554197703276456,0.623069071273494,0.60555469364832,0.598075085103903,0.590765325265244,0.614870014673379,0.592612847335836,0.585148318892855,0.58908261756027,0.59956204344103,0.601018514230426,0.577589271874446,0.591179978839848,0.599928974340173,0.600475837682678,0.561591320394921,0.564599272772369,0.562202331580668,0.555865356832321,0.529995060960652
"V1107",0.692339443115987,0.680603469930111,0.674976956233076,0.647849864719434,0.696191887516772,0.68173799970748,0.673643375552773,0.676727933905765,0.695754520535801,0.689690603355486,0.667339365444563,0.691699505693432,0.677556800703891,0.682850739416349,0.662735935812346,0.682750461354914,0.686490428166843,0.686160318406932,0.653898886976597,0.652834172479607,0.654945679927846,0.649439476534045,0.633801900760668
"V1108",0.452878033816446,0.457043273282824,0.388411621530252,0.310461612056433,0.442810428000891,0.431622130187898,0.401377123545966,0.417575296173093,0.462011588612255,0.463929664712646,0.424834950114208,0.445137176420411,0.411385957541463,0.430299853897674,0.401377123545966,0.437989191179778,0.442810428000891,0.458057455280979,0.3595037700821,0.348953529245514,0.306658616825266,0.310461612056433,0.298704713574233
"V1118",0.586923059768564,0.576588041617894,0.572444193265528,0.552494074308656,0.612312191983254,0.597698443991275,0.573501696175414,0.584244605124717,0.585596044546693,0.580753573835454,0.563709106469757,0.580991499900336,0.590557106055201,0.587577658125252,0.578577280489191,0.588441432899544,0.588655788446642,0.586483385322674,0.554869003951322,0.547519961371087,0.540635536147609,0.546783412824177,0.523382166334956
"V1145",0.589295097820389,0.573763776093892,0.565770394711649,0.560975462916791,0.609655740910804,0.581935646018262,0.583559467314733,0.591386419404431,0.606059738512844,0.587794561585251,0.580991499900336,0.584471576043483,0.595590662516507,0.588226445519701,0.566923949233982,0.591797543413579,0.579066425627056,0.580991499900336,0.554869003951322,0.546412589348808,0.533115209850127,0.560665694855033,0.525804054706198
"V1170",0.536961421901842,0.532676587112788,0.513493974319704,0.488828842713387,0.550400202281206,0.556522652051338,0.519870814083686,0.522889348830036,0.535699186406939,0.526753654682295,0.521895034778081,0.525325206518626,0.522393648544888,0.543382890205507,0.529539623077892,0.518320480063341,0.521393476354506,0.523382166334956,0.485869395440992,0.49027338317634,0.462011588612255,0.466736906188712,0.458057455280979
"V1180",0.512383738085313,0.467654665113572,0.45072733252241,0.427603389034002,0.501700174985162,0.472982812594079,0.47384240803563,0.457043273282824,0.48281142824132,0.482030842395415,0.466736906188712,0.47384240803563,0.462011588612255,0.475538416326899,0.481243621914086,0.47384240803563,0.488097903998973,0.477204336977856,0.427603389034002,0.416061391510416,0.406497209828538,0.421991025263732,0.386429689345994
"V2245",0.532235631648859,0.527224461335974,0.507795352234257,0.478026312330494,0.569457643807096,0.539429088052256,0.517797394274965,0.500429073828091,0.53355152215586,0.537377894831418,0.508382267299425,0.533985546018824,0.512940634908647,0.518320480063341,0.501700174985162,0.534417303127166,0.532676587112788,0.506609597805274,0.482030842395415,0.459061188443492,0.453936036562358,0.424834950114208,0.399615585006766
"V787",0.598075085103903,0.571101206205578,0.567494287694114,0.547519961371087,0.60401734780036,0.581465075795361,0.573501696175414,0.574544598271425,0.5973198042167,0.602268802917685,0.590557106055201,0.579309800308184,0.588010822894667,0.583099147775323,0.572444193265528,0.589506959635475,0.59480855517541,0.594414284413187,0.543382890205507,0.540235366843335,0.553520647413479,0.53612208754904,0.541824373410134
"V798",0.555865356832321,0.534846814873678,0.533985546018824,0.528621228807922,0.566637181284175,0.520888941615767,0.541824373410134,0.536961421901842,0.551104305696618,0.562808565490201,0.55749839392707,0.559414150577548,0.555534637840701,0.550400202281206,0.523872131296723,0.556849249186725,0.559414150577548,0.558142206554963,0.502328968383357,0.491695350557668,0.51567256607973,0.496503327706716,0.498487747414501
"V799",0.599377864686578,0.58286790749519,0.570283861840358,0.561284001812106,0.599928974340173,0.560042435349407,0.579309800308184,0.587141910751921,0.596556450423237,0.609655740910804,0.604361902385605,0.594017840092068,0.591797543413579,0.596748054341867,0.566923949233982,0.601198486127377,0.613376971805547,0.60401734780036,0.545289749304963,0.53612208754904,0.552494074308656,0.541430022233674,0.541430022233674
"V807",0.561591320394921,0.531792320851624,0.533985546018824,0.511823242246512,0.560354688679744,0.541430022233674,0.517797394274965,0.519357155467564,0.549689819942937,0.571371712315677,0.545289749304963,0.567777872595015,0.529081687345765,0.547152532103669,0.518320480063341,0.547885714640364,0.561591320394921,0.560042435349407,0.495831977098307,0.482030842395415,0.480449664466639,0.46856368687298,0.47964886543666
"V812",0.576839606370569,0.561284001812106,0.539022942816158,0.53861476946366,0.575828246234299,0.539833223397849,0.561897427427302,0.544532400368002,0.568060410753503,0.586703552493995,0.554197703276456,0.570283861840358,0.55749839392707,0.564599272772369,0.5437678791606,0.564303689962589,0.575573263191444,0.583559467314733,0.526753654682295,0.496503327706716,0.528621228807922,0.511823242246512,0.507795352234257
"V907",0.628108859859944,0.613225865799052,0.612158727290441,0.588010822894667,0.628952866022773,0.606227279831011,0.603323130988714,0.614127555340988,0.636419670468684,0.63758514903069,0.625762371375703,0.644356761299662,0.612770545141246,0.627865727559479,0.599377864686578,0.630375135440234,0.641654390807165,0.631996572000153,0.578577280489191,0.580753573835454,0.571371712315677,0.580514883089495,0.576839606370569
"V909",0.666684009735797,0.657064877730794,0.655105169608669,0.628230092505307,0.674110652657214,0.668116475339282,0.64961364802127,0.645943290388762,0.672697604576134,0.676894647206266,0.657526099596064,0.68173799970748,0.653491533065909,0.662524561142744,0.641752895673247,0.665149080911004,0.672757159638252,0.667208864251419,0.625130880513961,0.623590504097567,0.620399469623223,0.621345912015179,0.61501754578275
"V1012",0.662099596703895,0.637794821122383,0.639448162109924,0.626760476464623,0.667987653498492,0.625887955354157,0.633801900760668,0.637269362854368,0.650989898287805,0.674689599135526,0.657679076502112,0.667923138729636,0.642632689367695,0.648295459728671,0.630375135440234,0.66433249398704,0.672458784476751,0.656910367516574,0.598822447972108,0.600111730969211,0.608044178578712,0.608693295740069,0.584923429036389
"V1200",0.601735670792063,0.592409881917259,0.577340216397751,0.550045802332131,0.601378001444728,0.564303689962589,0.596939146284723,0.563709106469757,0.587360109021171,0.589718206288249,0.595395933282114,0.599377864686578,0.584244605124717,0.594017840092068,0.559728925726781,0.588869515546961,0.595784864409125,0.582169814855184,0.542216819242068,0.53355152215586,0.549689819942937,0.540235366843335,0.526280194882408
"V1217",0.627130940206839,0.616041448546388,0.602268802917685,0.586703552493995,0.621076851900177,0.601557062298885,0.601018514230426,0.605723447200556,0.627253970719608,0.633690514245826,0.614870014673379,0.64125885144603,0.600475837682678,0.619023994744043,0.608369494392797,0.62749935029841,0.633801900760668,0.626013303187504,0.574803085321448,0.580275423162984,0.572709958210464,0.572709958210464,0.566637181284175
"V1232",0.500429073828091,0.490987148615426,0.474694234102825,0.459061188443492,0.507204478585407,0.464874564051553,0.504189001810394,0.477204336977856,0.524359273497187,0.488828842713387,0.496503327706716,0.510119733939341,0.511823242246512,0.51567256607973,0.46856368687298,0.486618267470651,0.49027338317634,0.502328968383357,0.453936036562358,0.45072733252241,0.442810428000891,0.412967305756981,0.414525585608516
"V1316",0.663365686017707,0.651159825108268,0.661957280379369,0.641159584469145,0.657449468494072,0.646858348891241,0.659411501974059,0.648914049895964,0.658814442575495,0.67038910275701,0.663643492821221,0.668180782685418,0.662241581324613,0.673760541502039,0.646310900831689,0.6628062311217,0.663296035238674,0.668947137837009,0.636312672663054,0.639243794817085,0.630725964186414,0.619852630319378,0.621747498838406
"V1325",0.731143497465751,0.717238418110385,0.703561140336706,0.670821136955222,0.715573129325946,0.704557191064565,0.702581925139534,0.701728460574373,0.72144602770489,0.726769455705525,0.703734172856219,0.725980034581776,0.710024596971608,0.714762694356188,0.695993508953507,0.717479734432673,0.719603221803383,0.718012072283683,0.683200347927008,0.687515683565616,0.680551369811645,0.663435256997115,0.667469583944708
"V1327",0.648737928625204,0.628712817064189,0.645108297931205,0.612618099525291,0.654545152651831,0.634245558241137,0.628471894511739,0.634576334761787,0.653409741359049,0.659188284790142,0.640158386775095,0.659262780790669,0.647491110428164,0.646767435553337,0.62749935029841,0.650989898287805,0.651244615922143,0.645758683145526,0.61200492012493,0.616331195601382,0.617050223499065,0.60367109579448,0.6094962573984
"V1329",0.592002232919414,0.558142206554963,0.572709958210464,0.554869003951322,0.580035189518016,0.553520647413479,0.571371712315677,0.562202331580668,0.575573263191444,0.598636341260848,0.581228665745665,0.583099147775323,0.578822253946587,0.591386419404431,0.554869003951322,0.574803085321448,0.589718206288249,0.572177492262692,0.539022942816158,0.538204549529366,0.536961421901842,0.523872131296723,0.530448025595848
"V1331",0.580991499900336,0.560042435349407,0.555534637840701,0.516208718854227,0.572709958210464,0.547152532103669,0.562202331580668,0.549689819942937,0.586483385322674,0.600657192160499,0.561284001812106,0.581228665745665,0.548249805758252,0.584244605124717,0.541430022233674,0.579794177577853,0.574285221461132,0.566060411434069,0.519870814083686,0.528621228807922,0.499139560376678,0.493095373464609,0.493095373464609
"V1336",0.606059738512844,0.587141910751921,0.587577658125252,0.570009450441011,0.604189836317186,0.573501696175414,0.57833150043573,0.575060688164301,0.594216335316195,0.60755333667975,0.602797938138426,0.593218342369463,0.583099147775323,0.601378001444728,0.576335630162179,0.607880948680386,0.605385532440924,0.603844434931493,0.569734046617864,0.550400202281206,0.558142206554963,0.542216819242068,0.556849249186725
"V1337",0.612312191983254,0.609336406363027,0.596171696578354,0.582635941369058,0.609655740910804,0.606227279831011,0.596748054341867,0.59480855517541,0.624749099229789,0.627865727559479,0.601198486127377,0.626138415690171,0.605045979818145,0.609336406363027,0.592002232919414,0.616041448546388,0.607388951257989,0.614870014673379,0.577837501053504,0.575828246234299,0.564303689962589,0.562808565490201,0.558462138142699
"V1368",0.601913829012406,0.586041056723586,0.572709958210464,0.545289749304963,0.584244605124717,0.553520647413479,0.581228665745665,0.561284001812106,0.589718206288249,0.600111730969211,0.569457643807096,0.589928841036273,0.584016932683207,0.604704774730187,0.537792264304252,0.595590662516507,0.584471576043483,0.574544598271425,0.535274102361041,0.540235366843335,0.531346631796901,0.498487747414501,0.521895034778081
"V1398",0.604875584752304,0.600111730969211,0.606561162602129,0.572444193265528,0.606561162602129,0.587141910751921,0.597509375148772,0.600657192160499,0.601018514230426,0.62254355598066,0.609973611540926,0.614870014673379,0.600657192160499,0.616186475825264,0.584923429036389,0.601198486127377,0.618465888204056,0.607224177324943,0.576588041617894,0.571909849171094,0.566637181284175,0.546783412824177,0.569457643807096
"V1407",0.627865727559479,0.608044178578712,0.608531583566574,0.577589271874446,0.606561162602129,0.576335630162179,0.599928974340173,0.596171696578354,0.60755333667975,0.624876602185397,0.609176186249291,0.620941918231039,0.600294018015321,0.610761963535028,0.582403245224721,0.624107912316481,0.626636528540549,0.61200492012493,0.580035189518016,0.574285221461132,0.570283861840358,0.544532400368002,0.564006970524597
"V1479",0.525325206518626,0.516208718854227,0.522889348830036,0.478026312330494,0.529081687345765,0.504189001810394,0.511823242246512,0.510691283570175,0.526280194882408,0.53612208754904,0.509544411673821,0.523872131296723,0.519357155467564,0.519870814083686,0.502328968383357,0.527224461335974,0.522889348830036,0.510691283570175,0.484353094306457,0.499139560376678,0.478026312330494,0.467654665113572,0.477204336977856
"V2182",0.671736504327357,0.662876445263542,0.648737928625204,0.618605845879988,0.662524561142744,0.607059013194719,0.649352209555508,0.629667829093353,0.659559863410179,0.669578358509833,0.649960549712345,0.665418844588864,0.656677874575606,0.659262780790669,0.640560738943765,0.659707866701441,0.673290479112174,0.651750962447761,0.606394420610453,0.611850769082751,0.601735670792063,0.599745745908942,0.572444193265528
"V2187",0.401377123545966,0.386429689345994,0.362001566603351,0.317748314965206,0.448528831122875,0.373749965809637,0.366843695392682,0.369191683383376,0.406497209828538,0.412967305756981,0.378134983870976,0.394155041579026,0.408151563286989,0.390359131422841,0.340388300627592,0.414525585608516,0.394155041579026,0.3595037700821,0.310461612056433,0.276466148856654,0.327954620928008,0.261160310459194,0.27154829616651
"V2190",0.507204478585407,0.513493974319704,0.507795352234257,0.475538416326899,0.503573326261015,0.487361074316274,0.487361074316274,0.488097903998973,0.529081687345765,0.526753654682295,0.499139560376678,0.521393476354506,0.523872131296723,0.511823242246512,0.475538416326899,0.521895034778081,0.511259105084263,0.505407616328697,0.435489779873746,0.463929664712646,0.460054664633251,0.423422652460303,0.431622130187898
"V1082",0.551104305696618,0.542607376387328,0.528158222146706,0.529995060960652,0.559728925726781,0.538204549529366,0.553520647413479,0.540235366843335,0.559414150577548,0.531792320851624,0.539429088052256,0.529539623077892,0.546412589348808,0.566349337809003,0.527692641676362,0.542996061294343,0.546412589348808,0.533115209850127,0.510119733939341,0.499139560376678,0.494474055613369,0.486618267470651,0.498487747414501
"V1130",0.591797543413579,0.585818887939822,0.581700734436216,0.566923949233982,0.600294018015321,0.593218342369463,0.592815243948564,0.582635941369058,0.596556450423237,0.574024949286909,0.582169814855184,0.583788554747805,0.582635941369058,0.601557062298885,0.576082366788235,0.596939146284723,0.585596044546693,0.581700734436216,0.561591320394921,0.560665694855033,0.537792264304252,0.532676587112788,0.536542826049922
"V1146",0.578084908925056,0.551104305696618,0.547152532103669,0.541430022233674,0.571909849171094,0.550753032536512,0.551802230400076,0.562202331580668,0.587141910751921,0.566349337809003,0.539833223397849,0.557820961765051,0.560665694855033,0.561897427427302,0.54415104400001,0.550753032536512,0.559414150577548,0.558780766268608,0.525804054706198,0.517797394274965,0.512940634908647,0.502328968383357,0.503573326261015
"V2252",0.697017457044943,0.681018597143266,0.681635772817261,0.654625465154578,0.687284281047386,0.673525977075162,0.679019809580371,0.677336913044551,0.693970028653663,0.680290166415263,0.685158425173904,0.673701987540218,0.685494337713551,0.697830965259659,0.677885091755106,0.68148209358942,0.676112569462847,0.677666435735128,0.665687408931569,0.660002805207401,0.646219197834895,0.648914049895964,0.650904761704877
"V1143",0.545665772209868,0.528621228807922,0.524843622271863,0.507204478585407,0.548973056106398,0.522393648544888,0.545289749304963,0.5486122484069,0.550753032536512,0.537792264304252,0.53355152215586,0.532235631648859,0.546040047321247,0.550400202281206,0.53861476946366,0.546783412824177,0.546040047321247,0.548249805758252,0.507204478585407,0.502953333461007,0.50896527148566,0.507795352234257,0.501700174985162
"V803",0.776077829864011,0.763013777255446,0.756187762946368,0.748214188330223,0.767672303160154,0.754606471191279,0.763460038612683,0.757514484366205,0.764308781478141,0.767020875771199,0.758476856169515,0.759500619285599,0.762053770899158,0.7614725646572,0.749593440867479,0.763045795250769,0.763024452365272,0.764629549471072,0.738917480930398,0.740426176542321,0.743793292201088,0.747049022156339,0.737379803894028
"V1361",0.620126602880108,0.604533547896923,0.613828305938463,0.575828246234299,0.619439579990599,0.582169814855184,0.602797938138426,0.607717335265577,0.612922653818094,0.613225865799052,0.608369494392797,0.612312191983254,0.610447699407447,0.616331195601382,0.583559467314733,0.614425504923586,0.619162806579033,0.622411532375635,0.573501696175414,0.570557287317529,0.581228665745665,0.574024949286909,0.580035189518016
"V1364",0.602973437801091,0.579066425627056,0.577340216397751,0.553520647413479,0.597509375148772,0.547885714640364,0.578822253946587,0.568901814651834,0.571641257903512,0.596939146284723,0.572177492262692,0.586041056723586,0.577837501053504,0.582635941369058,0.55385990034632,0.588010822894667,0.593017074664064,0.585148318892855,0.529995060960652,0.541430022233674,0.55385990034632,0.53612208754904,0.541033748841923
"V2177",0.572709958210464,0.549689819942937,0.530448025595848,0.518320480063341,0.564303689962589,0.507204478585407,0.547519961371087,0.547885714640364,0.560665694855033,0.551454034214574,0.524843622271863,0.529995060960652,0.552837745953534,0.545289749304963,0.514043797232133,0.547885714640364,0.548973056106398,0.550753032536512,0.49783114711156,0.514590143884871,0.492398066770065,0.472115319261419,0.467654665113572
